#X		Y		Free		Pro
-137.500000	-122.500000	5.357361	0.000001
-137.500000	-117.500000	5.453260	0.000001
-137.500000	-112.500000	5.501907	0.000001
-137.500000	-107.500000	5.514977	0.000001
-137.500000	-102.500000	5.500849	0.000001
-137.500000	-97.500000	5.470309	0.000001
-137.500000	-92.500000	5.398790	0.000001
-137.500000	-87.500000	5.302259	0.000002
-137.500000	-82.500000	5.149761	0.000002
-137.500000	-77.500000	4.988767	0.000003
-137.500000	-72.500000	4.756294	0.000004
-137.500000	-67.500000	4.556149	0.000006
-137.500000	-62.500000	4.283662	0.000009
-137.500000	-57.500000	4.072493	0.000013
-137.500000	-52.500000	3.867281	0.000018
-137.500000	-47.500000	3.673535	0.000025
-137.500000	-42.500000	3.571077	0.000030
-137.500000	-37.500000	3.466243	0.000036
-137.500000	-32.500000	3.379635	0.000041
-137.500000	-27.500000	3.285645	0.000049
-137.500000	-22.500000	3.292957	0.000048
-137.500000	-17.500000	3.349604	0.000044
-137.500000	-12.500000	3.447446	0.000037
-137.500000	-7.500000	3.513868	0.000033
-137.500000	-2.500000	3.578591	0.000030
-137.500000	2.500000	3.628367	0.000027
-137.500000	7.500000	3.665692	0.000026
-137.500000	12.500000	3.689976	0.000025
-137.500000	17.500000	3.713600	0.000024
-137.500000	22.500000	3.678212	0.000025
-137.500000	27.500000	3.637876	0.000027
-137.500000	32.500000	3.615255	0.000028
-137.500000	37.500000	3.568212	0.000030
-137.500000	42.500000	3.565052	0.000030
-137.500000	47.500000	3.541392	0.000032
-137.500000	52.500000	3.497232	0.000034
-137.500000	57.500000	3.456133	0.000036
-137.500000	62.500000	3.422093	0.000039
-137.500000	67.500000	3.391437	0.000041
-137.500000	72.500000	3.372550	0.000042
-137.500000	77.500000	3.284399	0.000049
-137.500000	82.500000	3.161476	0.000060
-137.500000	87.500000	3.032630	0.000075
-137.500000	92.500000	2.857630	0.000100
-137.500000	97.500000	2.693279	0.000132
-137.500000	102.500000	2.516029	0.000179
-137.500000	107.500000	2.345787	0.000238
-137.500000	112.500000	2.147959	0.000333
-137.500000	117.500000	1.942393	0.000472
-137.500000	122.500000	1.734627	0.000671
-137.500000	127.500000	1.561063	0.000900
-137.500000	132.500000	1.421471	0.001140
-137.500000	137.500000	1.279958	0.001448
-137.500000	142.500000	1.195240	0.001671
-137.500000	147.500000	1.168322	0.001749
-137.500000	152.500000	1.191648	0.001682
-137.500000	157.500000	1.327505	0.001336
-137.500000	162.500000	1.534986	0.000941
-137.500000	167.500000	1.845317	0.000556
-137.500000	172.500000	2.290908	0.000262
