POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
104,502.2665,1477.5609,-1104.4447,0.0,0.0,0.0,-1259.9089,-16097.2126,600.87,11821.6852,-2012.0679,40.5989,0.0,-4059.1835999999985,-1971.469,-6030.6525999999985
105,527.0066,1488.477,-1095.152,0.0,0.0,0.0,-1278.603,-15967.788,596.6136,11712.0173,-2038.6318,39.9226,0.0,-4017.4285,-1998.7092,-6016.1377
106,509.6896,1417.1554,-1073.8898,0.0,0.0,0.0,-1293.0514,-16017.8068,593.7075,11746.0031,-2071.0205,41.1095,0.0,-4118.192399999998,-2029.911,-6148.103399999999
107,521.79,1457.96,-1110.053,0.0,0.0,0.0,-1270.9297,-16191.3121,624.2818,11770.0479,-1896.4578,39.6147,0.0,-4198.215099999999,-1856.8430999999998,-6055.0581999999995
108,525.9004,1455.5766,-1114.4558,0.0,0.0,0.0,-1260.6422,-16183.8124,604.1921,11804.6558,-1970.0567,40.4449,0.0,-4168.585500000001,-1929.6118000000001,-6098.197300000001
109,517.7641,1438.2,-1112.4714,0.0,0.0,0.0,-1275.8979,-16049.535,609.7814,11761.9811,-1993.1557,40.129,0.0,-4110.1777,-1953.0267000000001,-6063.2044000000005
110,481.9225,1418.0794,-1108.6264,0.0,0.0,0.0,-1306.1927,-15924.6658,595.7722,11745.3795,-2053.7306,40.1782,0.0,-4098.331300000002,-2013.5523999999998,-6111.883700000001
111,512.8255,1466.8399,-1115.8713,0.0,0.0,0.0,-1263.7916,-16137.2425,631.6149,11763.8566,-1933.5002,39.8315,0.0,-4141.768500000002,-1893.6687,-6035.437200000002
112,534.0291,1423.5353,-1103.3444,0.0,0.0,0.0,-1297.7533,-16179.9204,599.7892,11705.4515,-1800.3674,38.95,0.0,-4318.213000000003,-1761.4174,-6079.630400000004
113,519.8623,1443.0177,-1117.4499,0.0,0.0,0.0,-1280.0985,-16285.5451,622.4882,11808.657,-1831.4304,38.6902,0.0,-4289.068299999999,-1792.7402,-6081.808499999999
114,557.2323,1429.202,-1136.9393,0.0,0.0,0.0,-1269.4483,-16087.1135,619.6571,11798.0011,-1994.7062,39.7278,0.0,-4089.4086000000007,-1954.9784,-6044.3870000000015
115,511.2672,1498.0508,-1111.0053,0.0,0.0,0.0,-1290.292,-16101.7942,603.8266,11744.44,-1932.676,39.9296,0.0,-4145.5068999999985,-1892.7464,-6038.253299999998
116,512.2935,1392.891,-1076.3603,0.0,0.0,0.0,-1251.5754,-16099.0661,600.5728,11795.3838,-2003.0802,40.2329,0.0,-4125.860699999999,-1962.8473000000001,-6088.708
117,510.5006,1442.1144,-1123.1509,0.0,0.0,0.0,-1275.0771,-16032.1032,580.5254,11754.1684,-2026.2856,40.0773,0.0,-4143.022399999998,-1986.2083,-6129.230699999998
118,489.8367,1460.1798,-1119.363,0.0,0.0,0.0,-1308.0132,-15997.4128,596.968,11757.0294,-2010.9253,39.8387,0.0,-4120.775099999999,-1971.0866,-6091.861699999999
119,553.4905,1402.386,-1086.3994,0.0,0.0,0.0,-1316.2009,-15996.1922,620.5319,11789.5578,-2038.7926,40.5607,0.0,-4032.8263000000006,-1998.2319,-6031.0582
120,516.903,1424.6731,-1106.9725,0.0,0.0,0.0,-1276.0739,-16184.337,596.8491,11727.527,-1835.3998,39.8032,0.0,-4301.431200000001,-1795.5965999999999,-6097.027800000001
121,495.6305,1422.0243,-1121.0225,0.0,0.0,0.0,-1257.6876,-16157.4158,603.3142,11720.7184,-1904.0585,39.9907,0.0,-4294.438500000002,-1864.0678,-6158.506300000002
122,529.056,1435.9283,-1112.9191,0.0,0.0,0.0,-1295.3968,-16015.6285,606.7879,11727.7495,-2002.0703,40.1235,0.0,-4124.422700000001,-1961.9468000000002,-6086.369500000002
123,524.8871,1409.4167,-1100.371,0.0,0.0,0.0,-1247.914,-16128.0624,610.4723,11753.6098,-1951.7952,41.0135,0.0,-4177.961500000001,-1910.7817,-6088.743200000002
124,504.3658,1404.9028,-1102.0943,0.0,0.0,0.0,-1311.2047,-16142.4595,611.2713,11812.2887,-1950.5561,40.4012,0.0,-4222.929900000001,-1910.1549,-6133.0848000000005
125,489.7268,1454.7416,-1128.5244,0.0,0.0,0.0,-1293.8986,-16038.4873,602.4595,11702.9574,-1948.5248,40.2593,0.0,-4211.0250000000015,-1908.2655,-6119.290500000002
126,503.4438,1454.7522,-1138.5207,0.0,0.0,0.0,-1288.0156,-16144.6141,612.5685,11786.2771,-1911.1048,39.9693,0.0,-4214.108800000004,-1871.1355,-6085.244300000004
127,523.1873,1468.0896,-1106.4118,0.0,0.0,0.0,-1264.9268,-16203.5381,604.8041,11708.196,-1856.7526,40.1586,0.0,-4270.599700000001,-1816.594,-6087.193700000001
128,502.4305,1459.2417,-1137.632,0.0,0.0,0.0,-1283.396,-16041.7058,618.7148,11739.388,-1973.4116,39.637,0.0,-4142.9588,-1933.7746,-6076.7334
129,513.4047,1431.9918,-1100.791,0.0,0.0,0.0,-1293.7275,-16104.8508,620.1696,11870.5699,-2038.0252,40.2788,0.0,-4063.2333,-1997.7464,-6060.9797
130,533.5512,1388.6524,-1129.3653,0.0,0.0,0.0,-1280.8438,-16094.9158,592.8923,11805.6209,-1984.165,41.2311,0.0,-4184.408100000002,-1942.9339,-6127.342000000002
131,522.6437,1393.9013,-1095.6246,0.0,0.0,0.0,-1250.1308,-16028.8023,633.8887,11750.6368,-1977.4437,40.4239,0.0,-4073.4871999999996,-1937.0198,-6010.507
132,545.2411,1471.283,-1108.3809,0.0,0.0,0.0,-1287.8095,-16068.6293,583.2997,11753.2203,-1967.3338,41.1033,0.0,-4111.775600000001,-1926.2305000000001,-6038.006100000001
133,490.4388,1372.0735,-1095.1735,0.0,0.0,0.0,-1282.8315,-16160.9936,630.8699,11876.5145,-1996.9177,40.8481,0.0,-4169.1019000000015,-1956.0696,-6125.171500000001
134,493.7689,1441.3085,-1143.2585,0.0,0.0,0.0,-1272.2429,-16077.1729,617.5523,11765.5167,-1962.7911,40.5539,0.0,-4174.527900000001,-1922.2372,-6096.765100000001
135,514.0166,1444.2015,-1132.2899,0.0,0.0,0.0,-1284.6075,-16272.6944,616.6362,11853.7665,-1817.6858,40.1834,0.0,-4260.971,-1777.5024,-6038.4734
136,539.901,1398.1521,-1132.9227,0.0,0.0,0.0,-1269.3516,-16124.5365,602.3207,11762.8947,-1927.2232,39.6738,0.0,-4223.542300000001,-1887.5493999999999,-6111.091700000002
