#Frame   pw_nb_121_F_NE1[EVDW] pw_nb_121_F_NE1[EELEC]
     690               -0.0141                 5.5847
     691               -0.0161                 5.7184
     692               -0.0140                 5.5789
     693               -0.0141                 5.5853
     694               -0.0162                 5.7189
     695               -0.0124                 5.4662
     696               -0.0151                 5.6512
     697               -0.0139                 5.5701
     698               -0.0158                 5.6941
     699               -0.0153                 5.6643
     700               -0.0150                 5.6432
     701               -0.0145                 5.6099
     702               -0.0159                 5.7040
     703               -0.0164                 5.7342
     704               -0.0163                 5.7257
     705               -0.0150                 5.6460
     706               -0.0153                 5.6632
     707               -0.0153                 5.6655
     708               -0.0151                 5.6539
     709               -0.0144                 5.6068
     710               -0.0148                 5.6358
     711               -0.0152                 5.6577
     712               -0.0138                 5.5625
     713               -0.0148                 5.6349
     714               -0.0138                 5.5643
     715               -0.0149                 5.6376
     716               -0.0145                 5.6140
     717               -0.0172                 5.7796
     718               -0.0143                 5.5964
     719               -0.0146                 5.6224
     720               -0.0143                 5.5968
     721               -0.0144                 5.6036
     722               -0.0137                 5.5558
     723               -0.0148                 5.6350
     724               -0.0157                 5.6935
     725               -0.0149                 5.6361
     726               -0.0170                 5.7673
     727               -0.0158                 5.6982
     728               -0.0155                 5.6809
     729               -0.0135                 5.5445
     730               -0.0164                 5.7324
     731               -0.0152                 5.6612
     732               -0.0159                 5.7060
     733               -0.0164                 5.7311
     734               -0.0147                 5.6269
     735               -0.0136                 5.5515
     736               -0.0154                 5.6703
     737               -0.0132                 5.5202
     738               -0.0143                 5.6021
     739               -0.0133                 5.5280
     740               -0.0154                 5.6705
     741               -0.0151                 5.6548
     742               -0.0163                 5.7267
     743               -0.0162                 5.7237
     744               -0.0159                 5.7047
     745               -0.0161                 5.7154
     746               -0.0158                 5.6990
     747               -0.0151                 5.6543
     748               -0.0138                 5.5670
     749               -0.0144                 5.6063
     750               -0.0162                 5.7199
     751               -0.0146                 5.6188
     752               -0.0162                 5.7198
     753               -0.0158                 5.6971
     754               -0.0155                 5.6779
     755               -0.0144                 5.6062
     756               -0.0160                 5.7108
     757               -0.0155                 5.6777
     758               -0.0160                 5.7092
     759               -0.0153                 5.6655
     760               -0.0137                 5.5560
     761               -0.0154                 5.6733
     762               -0.0143                 5.5962
     763               -0.0163                 5.7254
     764               -0.0145                 5.6137
     765               -0.0158                 5.6995
     766               -0.0154                 5.6694
     767               -0.0159                 5.7012
     768               -0.0138                 5.5663
     769               -0.0141                 5.5840
     770               -0.0142                 5.5925
     771               -0.0153                 5.6661
     772               -0.0139                 5.5709
     773               -0.0155                 5.6787
     774               -0.0159                 5.7038
     775               -0.0138                 5.5629
     776               -0.0146                 5.6194
     777               -0.0147                 5.6251
     778               -0.0157                 5.6882
     779               -0.0162                 5.7189
     780               -0.0149                 5.6360
     781               -0.0155                 5.6795
     782               -0.0151                 5.6514
     783               -0.0131                 5.5169
     784               -0.0142                 5.5946
     785               -0.0152                 5.6618
     786               -0.0144                 5.6087
     787               -0.0136                 5.5474
     788               -0.0143                 5.5980
     789               -0.0160                 5.7069
     790               -0.0145                 5.6127
     791               -0.0151                 5.6539
     792               -0.0144                 5.6078
     793               -0.0151                 5.6534
     794               -0.0166                 5.7488
     795               -0.0159                 5.7022
     796               -0.0155                 5.6771
     797               -0.0165                 5.7397
     798               -0.0148                 5.6305
     799               -0.0156                 5.6855
     800               -0.0150                 5.6487
     801               -0.0158                 5.6967
     802               -0.0146                 5.6165
     803               -0.0147                 5.6288
     804               -0.0149                 5.6409
     805               -0.0159                 5.7034
     806               -0.0152                 5.6616
     807               -0.0137                 5.5579
     808               -0.0146                 5.6221
     809               -0.0158                 5.6984
     810               -0.0154                 5.6716
     811               -0.0157                 5.6899
     812               -0.0153                 5.6623
     813               -0.0142                 5.5895
     814               -0.0142                 5.5943
     815               -0.0146                 5.6217
     816               -0.0141                 5.5821
     817               -0.0146                 5.6198
     818               -0.0152                 5.6599
     819               -0.0157                 5.6930
     820               -0.0149                 5.6390
     821               -0.0148                 5.6296
     822               -0.0143                 5.5982
     823               -0.0152                 5.6563
     824               -0.0167                 5.7530
     825               -0.0143                 5.5975
     826               -0.0154                 5.6698
     827               -0.0151                 5.6527
     828               -0.0141                 5.5836
     829               -0.0149                 5.6409
     830               -0.0146                 5.6186
     831               -0.0155                 5.6760
     832               -0.0156                 5.6826
     833               -0.0148                 5.6314
     834               -0.0155                 5.6776
     835               -0.0145                 5.6156
     836               -0.0128                 5.4932
     837               -0.0169                 5.7640
     838               -0.0150                 5.6466
     839               -0.0163                 5.7281
     840               -0.0148                 5.6330
     841               -0.0160                 5.7124
     842               -0.0142                 5.5910
     843               -0.0150                 5.6459
     844               -0.0155                 5.6788
     845               -0.0171                 5.7737
     846               -0.0135                 5.5444
     847               -0.0155                 5.6803
     848               -0.0153                 5.6675
     849               -0.0153                 5.6680
     850               -0.0158                 5.6970
     851               -0.0152                 5.6589
     852               -0.0154                 5.6690
     853               -0.0153                 5.6678
     854               -0.0140                 5.5821
     855               -0.0138                 5.5670
     856               -0.0157                 5.6893
     857               -0.0160                 5.7099
     858               -0.0163                 5.7254
     859               -0.0141                 5.5889
     860               -0.0147                 5.6275
     861               -0.0152                 5.6568
     862               -0.0159                 5.7032
     863               -0.0155                 5.6782
     864               -0.0146                 5.6173
     865               -0.0155                 5.6758
     866               -0.0150                 5.6456
     867               -0.0150                 5.6469
     868               -0.0141                 5.5824
     869               -0.0144                 5.6041
     870               -0.0146                 5.6218
     871               -0.0145                 5.6137
     872               -0.0145                 5.6112
     873               -0.0156                 5.6870
     874               -0.0167                 5.7544
     875               -0.0169                 5.7618
     876               -0.0142                 5.5931
     877               -0.0141                 5.5824
     878               -0.0153                 5.6645
     879               -0.0146                 5.6188
     880               -0.0160                 5.7085
     881               -0.0160                 5.7109
     882               -0.0144                 5.6048
     883               -0.0165                 5.7373
     884               -0.0174                 5.7962
     885               -0.0146                 5.6203
     886               -0.0130                 5.5041
     887               -0.0154                 5.6701
     888               -0.0159                 5.7002
     889               -0.0135                 5.5451
     890               -0.0148                 5.6315
     891               -0.0142                 5.5957
     892               -0.0153                 5.6655
     893               -0.0147                 5.6267
     894               -0.0175                 5.7975
     895               -0.0143                 5.5967
     896               -0.0158                 5.6986
     897               -0.0151                 5.6552
     898               -0.0144                 5.6075
     899               -0.0151                 5.6544
     900               -0.0153                 5.6675
     901               -0.0150                 5.6450
     902               -0.0152                 5.6557
     903               -0.0173                 5.7903
     904               -0.0153                 5.6670
     905               -0.0178                 5.8149
     906               -0.0167                 5.7505
     907               -0.0158                 5.6959
     908               -0.0160                 5.7094
     909               -0.0149                 5.6381
